date,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4
2011-12-28,101.0,68.15,73.75,109.0,108.0,62.9,70.0,112.0,112.0,65.0,,,,
2011-12-29,101.0,68.15,73.75,109.0,108.0,62.9,70.0,112.0,112.0,65.0,,,,
2011-12-30,101.0,68.15,73.75,109.0,108.0,62.9,70.0,112.0,112.0,65.0,,,,
2012-01-04,101.0,68.15,73.75,109.0,108.0,63.0,70.0,112.0,112.0,65.0,,,,
2012-01-05,101.0,68.15,73.75,109.0,108.0,63.0,70.0,112.0,112.0,65.0,,,,
2012-01-06,101.0,68.15,73.75,109.0,108.0,63.0,70.0,112.0,112.0,65.0,,,,
2012-01-09,101.0,68.15,73.75,109.0,108.0,63.0,70.0,112.0,112.0,62.8,,,,
2012-01-10,101.0,68.15,73.75,109.0,108.0,63.0,70.0,112.0,112.0,62.8,,,,
2012-01-11,101.0,68.15,73.75,109.0,108.0,63.0,70.0,112.0,112.0,62.8,,,,
2012-01-12,101.0,68.15,73.75,109.0,108.0,63.0,70.0,112.0,112.0,62.8,,,,
2012-01-13,101.0,68.15,73.75,109.0,108.0,63.0,70.0,112.0,112.0,62.8,,,,
2012-01-16,101.0,68.15,73.75,109.0,108.0,63.0,70.0,112.0,112.0,62.8,,,,
2012-01-17,101.0,68.15,73.75,109.0,108.0,63.0,72.95,112.0,112.0,62.8,,,,
2012-01-18,101.0,68.15,73.75,109.0,106.7,63.0,72.95,112.0,112.0,62.8,,,,
2012-01-19,101.0,68.15,73.75,109.0,106.7,63.0,72.95,112.0,112.0,62.8,,,,
2012-01-20,101.0,68.15,73.75,109.0,106.7,63.0,72.95,112.0,112.0,62.8,,,,
2012-01-23,101.0,68.15,73.75,109.0,106.7,63.0,72.95,112.0,112.0,62.8,,,,
2012-01-24,101.0,68.15,73.75,109.0,106.7,63.0,72.95,112.0,112.0,62.8,,,,
2012-01-25,101.0,68.15,73.75,109.0,106.7,63.0,72.95,112.0,112.0,62.8,,,,
2012-01-26,101.0,68.15,73.75,109.0,106.7,63.0,72.95,112.0,112.0,62.8,,,,
2012-01-27,101.0,68.15,73.75,109.0,106.7,63.0,72.95,112.0,112.0,62.8,,,,
2012-01-30,101.0,68.15,73.75,109.0,106.7,63.0,72.95,112.0,112.0,62.8,,,,
2012-01-31,101.0,68.15,73.75,109.0,106.7,63.0,72.95,112.0,112.0,62.8,,,,
2012-02-01,101.0,68.15,73.75,109.0,106.7,63.0,72.95,112.0,112.0,62.8,,,,
2012-02-02,101.0,68.15,73.75,109.0,106.7,64.55,72.95,112.0,112.0,62.8,,,,
2012-02-03,101.0,68.15,73.75,110.75,111.7,64.55,72.95,112.0,112.0,62.8,,,,
2012-02-06,101.0,68.15,73.75,110.75,111.7,64.55,72.95,112.0,112.0,62.8,,,,
2012-02-07,101.0,68.15,73.75,110.75,111.7,64.55,72.95,112.0,112.0,62.8,,,,
2012-02-08,101.0,68.15,73.75,110.75,111.7,64.55,72.95,112.0,112.0,62.8,,,,
2012-02-09,106.0,68.15,73.75,110.75,111.7,64.55,72.95,112.0,112.0,62.8,,,,
2012-02-10,106.5,68.15,73.75,106.5,106.8,64.55,72.95,112.0,112.0,62.8,,,,
2012-02-13,107.0,68.0,73.75,107.4,106.8,64.55,72.95,112.0,112.0,62.8,,,,
2012-02-14,107.0,68.0,73.75,107.4,106.8,64.55,72.95,112.0,112.0,62.8,,,,
2012-02-15,107.0,68.0,73.75,107.4,106.8,64.55,72.95,112.0,112.0,62.8,,,,
2012-02-16,107.0,68.0,73.75,107.4,107.0,64.55,72.95,112.0,112.0,62.8,,,,
2012-02-17,107.0,68.0,73.75,107.4,107.0,64.55,72.95,111.75,111.75,62.8,,,,
2012-02-20,106.4,68.0,73.75,107.4,107.2,64.55,72.95,111.75,111.75,62.8,,,,
2012-02-21,104.2,66.0,72.8,106.25,107.25,64.55,72.95,111.75,111.75,62.8,,,,
2012-02-22,105.5,66.1,72.8,106.25,107.0,62.5,69.65,111.55,111.75,62.8,,,,
2012-02-23,105.95,66.1,72.8,106.8,107.25,62.5,69.65,112.0,111.75,62.8,,,,
2012-02-24,105.95,66.1,72.8,107.0,107.25,62.75,69.65,112.0,111.75,62.8,,,,
2012-02-27,105.95,66.1,72.8,107.0,107.25,62.75,70.0,112.0,111.75,62.8,,,,
2012-02-28,103.5,65.85,72.5,106.15,106.0,62.75,70.0,111.5,111.75,62.8,,,,
2012-02-29,103.5,65.85,72.5,106.15,106.0,62.75,70.0,111.5,111.75,62.8,,,,
2012-03-01,103.5,65.85,72.5,106.15,106.0,62.75,70.0,111.5,111.75,62.8,,,,
2012-03-02,103.5,65.85,72.5,106.15,106.0,62.75,70.0,111.5,111.75,62.8,,,,
2012-03-05,103.5,65.85,72.5,106.15,106.0,62.75,70.0,111.5,111.75,62.8,,,,
2012-03-06,105.0,65.85,72.5,106.15,106.0,62.75,71.0,112.2,112.2,62.8,,,,
2012-03-07,105.0,65.85,72.5,106.15,106.0,62.75,71.0,112.9,112.4,62.8,,,,
2012-03-08,105.0,65.85,72.5,106.15,106.0,62.75,71.0,112.9,112.4,62.8,,,,
2012-03-09,105.0,65.85,72.5,106.15,106.0,62.75,71.0,112.9,112.4,62.8,,,,
2012-03-12,105.0,65.85,72.5,106.15,106.0,62.75,71.0,112.9,112.4,62.8,,,,
2012-03-13,105.0,65.85,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-03-14,105.0,65.85,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-03-15,105.0,65.85,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-03-16,105.0,65.85,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-03-19,105.0,65.85,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-03-20,105.0,65.85,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-03-21,105.0,65.85,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-03-22,105.0,64.5,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-03-23,105.0,64.5,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-03-26,105.0,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-03-27,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-03-28,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-03-29,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-03-30,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-02,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-03,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-04,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-05,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-10,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-11,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-12,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-13,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-16,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-17,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-18,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-19,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-20,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-23,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-24,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-25,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-26,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-27,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-04-30,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-01,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-02,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-03,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-04,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-07,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-08,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-09,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-10,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-11,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-14,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-15,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-16,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-17,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-18,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-21,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-22,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-23,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-24,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-25,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-28,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-29,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-30,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-05-31,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-06-01,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-06-04,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-06-05,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-06-06,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-06-07,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-06-08,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-06-11,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-06-12,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-06-13,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-06-14,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-06-15,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-06-18,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-06-19,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-06-20,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-06-21,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-06-22,105.5,63.8,72.5,106.15,106.0,63.0,71.0,112.9,112.4,62.8,,,,
2012-06-25,98.0,63.8,72.5,106.15,106.0,63.0,71.0,108.1,109.1,62.8,,,,
2012-06-26,95.5,63.8,70.9,102.9,102.0,63.0,71.0,108.1,109.1,62.8,,,,
2012-06-27,95.5,63.8,71.25,102.9,102.0,63.0,71.0,108.1,109.1,62.8,,,,
2012-06-28,95.5,63.8,71.25,102.9,102.0,63.0,71.0,108.1,109.1,62.8,,,,
2012-06-29,95.5,63.8,71.25,102.9,102.0,63.0,71.0,108.1,109.1,62.8,,,,
2012-07-02,95.5,63.8,71.25,102.9,102.0,63.0,71.0,108.1,109.1,62.8,,,,
2012-07-03,95.5,63.8,71.25,102.9,102.0,63.0,71.0,108.1,109.1,62.8,,,,
2012-07-04,95.5,63.8,71.25,102.9,102.0,63.0,71.0,108.1,109.1,62.8,,,,
2012-07-05,95.5,63.8,71.25,102.9,102.0,63.0,71.0,108.1,109.1,62.8,,,,
2012-07-06,95.5,63.8,71.25,102.9,102.0,63.0,71.0,108.1,109.1,62.8,,,,
2012-07-09,95.5,63.8,71.25,102.9,102.0,63.0,71.0,108.1,109.1,62.8,,,,
2012-07-10,95.5,63.8,71.25,102.9,102.0,63.0,71.0,108.1,109.1,62.8,,,,
2012-07-11,95.5,63.8,71.25,102.9,102.0,63.0,71.0,108.1,109.1,62.8,,,,
2012-07-12,95.5,63.8,71.25,102.9,102.0,63.0,71.0,108.1,109.1,62.8,,,,
2012-07-13,95.5,63.8,71.25,102.9,102.0,63.0,71.0,108.1,109.1,62.8,,,,
2012-07-16,95.5,63.8,71.25,102.9,102.0,63.0,71.0,108.1,109.1,62.8,,,,
2012-07-17,95.5,63.8,71.25,102.9,102.0,63.0,71.0,108.1,109.1,62.8,,,,
2012-07-18,95.5,63.8,71.25,102.9,102.0,63.9,71.0,108.1,109.1,62.8,,,,
2012-07-19,95.5,63.8,71.25,102.9,102.0,63.9,71.0,108.1,109.1,62.8,,,,
2012-07-20,95.5,63.8,71.25,102.9,102.0,63.9,71.0,108.1,109.1,62.8,,,,
2012-07-23,95.5,63.8,71.25,102.9,102.0,63.9,71.0,108.1,109.1,62.8,,,,
2012-07-24,95.5,63.8,71.25,102.9,102.0,63.9,71.0,108.1,109.1,62.8,,,,
2012-07-25,95.5,63.8,71.25,102.9,102.0,63.9,71.0,108.1,109.1,62.8,,,,
2012-07-26,95.5,63.8,71.25,102.9,102.0,63.9,71.0,108.1,109.1,62.8,,,,
2012-07-27,95.5,63.8,71.25,102.9,102.0,63.9,71.0,108.1,109.1,62.8,,,,
2012-07-30,95.5,63.8,71.25,102.9,102.0,63.9,71.0,108.1,109.1,62.8,,,,
2012-07-31,95.5,63.8,71.25,102.9,102.0,63.9,71.0,108.1,109.1,62.8,,,,
2012-08-01,95.5,63.8,71.25,102.9,102.0,63.9,71.0,108.1,109.1,62.8,,,,
2012-08-02,95.5,63.8,71.25,102.9,102.0,63.9,71.0,108.1,109.1,62.8,,,,
2012-08-03,95.5,63.8,71.25,102.9,102.0,63.9,71.0,108.1,109.1,62.8,,,,
2012-08-06,95.5,63.8,71.25,102.9,102.0,63.9,71.0,108.1,109.1,62.8,,,,
2012-08-07,95.5,63.8,71.25,102.9,102.0,63.5,71.0,108.1,108.0,62.8,,,,
2012-08-08,95.5,63.8,71.25,102.9,102.0,63.5,71.0,108.1,108.0,62.8,,,,
2012-08-09,95.5,63.8,71.25,102.9,102.0,63.5,71.0,108.1,108.0,62.8,,,,
2012-08-10,95.5,63.8,71.25,102.9,102.0,63.5,71.0,108.1,108.0,62.8,,,,
2012-08-13,95.5,63.8,71.25,102.9,102.0,63.5,71.0,108.1,108.0,62.8,,,,
2012-08-14,95.5,63.8,71.25,102.9,102.0,63.5,71.0,108.1,108.0,62.8,,,,
2012-08-15,95.5,63.8,71.25,102.9,102.0,63.5,71.0,108.1,108.0,62.8,,,,
2012-08-16,95.5,63.8,71.25,102.9,102.0,63.5,71.0,108.1,108.0,62.8,,,,
2012-08-17,95.5,63.8,71.25,102.9,102.0,63.5,71.0,108.1,108.0,62.8,,,,
2012-08-20,95.5,63.8,71.25,102.9,102.0,63.5,71.0,108.1,108.0,62.8,,,,
2012-08-21,95.5,63.8,71.25,102.9,102.0,63.5,71.0,108.1,108.0,62.8,,,,
2012-08-22,95.5,63.8,71.25,102.9,102.0,63.5,71.0,108.1,108.0,62.8,,,,
2012-08-23,95.5,63.8,71.25,102.9,102.0,63.5,71.0,108.1,108.0,62.8,,,,
2012-08-24,95.5,63.8,71.25,102.9,102.0,63.5,71.0,108.1,108.0,62.8,,,,
2012-08-27,95.5,63.8,71.25,102.9,102.0,63.5,71.0,108.1,108.0,62.8,,,,
2012-08-28,95.5,63.8,71.25,102.9,102.0,63.5,71.0,108.1,108.0,62.8,,,,
2012-08-29,95.5,63.8,71.25,102.9,102.0,63.5,71.0,108.1,108.0,62.8,,,,
2012-08-30,95.5,63.8,71.25,102.9,102.0,63.5,71.0,104.0,102.0,62.8,,,,
2012-08-31,95.5,63.8,71.25,102.0,102.0,63.5,71.0,100.5,101.0,62.8,,,,
2012-09-03,95.5,63.8,71.25,102.0,102.0,63.5,71.0,100.0,100.0,62.8,,,,
2012-09-04,95.5,63.8,71.25,101.75,102.0,63.5,71.0,100.0,100.0,62.8,,,,
2012-09-05,95.5,63.8,71.25,98.0,97.5,63.5,71.0,100.0,100.0,62.8,,,,
2012-09-06,95.5,63.8,71.25,95.0,96.5,63.5,71.0,100.0,100.0,62.8,,,,
2012-09-07,90.5,63.5,71.0,93.0,93.5,63.0,70.0,95.0,95.0,62.8,,,,
2012-09-10,87.9,63.5,70.55,93.0,93.45,63.0,70.0,95.0,95.0,62.8,,,,
2012-09-11,87.9,63.0,70.55,92.4,92.4,61.95,70.0,94.4,94.5,62.8,,,,
2012-09-12,87.9,63.5,70.55,92.4,92.4,61.95,70.0,94.65,94.65,62.8,,,,
2012-09-13,92.0,63.0,70.55,92.4,92.4,61.95,70.0,94.65,94.65,62.8,,,,
2012-09-14,92.0,63.0,70.55,93.0,93.0,61.95,70.0,94.65,94.65,62.8,,,,
2012-09-17,92.0,63.0,70.55,93.0,93.0,61.95,70.0,94.65,94.65,62.8,,,,
2012-09-18,91.5,63.0,69.0,91.9,91.9,61.95,70.0,93.85,94.65,62.8,,,,
2012-09-19,91.5,63.0,69.0,91.9,91.9,61.95,70.0,93.85,94.65,62.8,,,,
2012-09-20,91.5,63.0,69.0,91.9,91.9,61.95,70.0,93.85,94.65,62.8,,,,
2012-09-21,91.5,63.0,69.0,91.9,91.9,61.9,70.0,93.85,94.65,62.8,,,,
2012-09-24,91.5,60.9,68.5,91.9,91.9,59.0,70.0,93.85,94.65,62.0,,,,
2012-09-25,91.5,61.75,68.5,91.9,91.9,59.0,70.0,93.85,94.0,61.0,,,,
2012-09-26,91.5,61.75,68.5,91.9,91.9,59.5,70.0,93.85,94.0,61.0,,,,
2012-09-27,91.35,61.9,68.8,91.9,91.9,59.5,70.0,93.85,94.0,61.0,,,,
2012-09-28,91.35,61.9,68.8,91.9,91.9,59.3,70.0,93.85,94.0,61.0,,,,
2012-10-01,91.35,61.9,67.0,91.9,91.9,58.5,67.5,93.85,94.0,61.0,61.0,61.0,61.0,61.0
2012-10-02,91.35,61.9,67.0,91.9,91.9,58.5,67.5,93.85,94.0,61.0,61.0,85.0,94.0,61.0
2012-10-03,91.35,61.9,67.0,91.9,91.9,58.5,67.5,93.85,94.0,61.0,66.4,89.3,94.0,61.0
2012-10-04,91.85,63.2,69.8,91.95,91.9,60.0,67.5,93.85,94.0,61.0,66.4,89.3,94.0,61.0
2012-10-05,91.85,63.2,69.8,91.95,91.9,60.0,67.5,93.85,94.0,61.0,66.4,89.3,94.0,61.0
2012-10-08,91.85,63.2,69.8,91.95,91.9,60.0,67.5,93.85,94.0,61.0,68.0,90.5,94.0,61.0
2012-10-09,91.85,63.5,70.1,91.95,91.9,60.7,70.25,93.85,94.0,61.0,68.0,90.5,94.0,61.0
2012-10-10,90.0,63.5,69.5,91.95,91.9,60.7,70.25,93.5,93.5,61.0,68.0,90.5,94.0,61.0
2012-10-11,90.0,63.5,69.5,91.95,91.9,60.7,70.25,93.5,93.5,61.95,69.0,90.5,94.0,61.0
2012-10-12,90.0,63.0,69.5,91.85,91.9,60.7,70.25,93.5,93.5,61.95,69.0,94.0,94.0,61.0
2012-10-15,90.0,63.0,69.5,91.85,91.9,62.25,71.0,93.5,93.5,61.95,69.0,94.0,94.0,61.0
2012-10-16,88.0,62.6,69.5,87.85,90.0,61.5,70.5,93.5,93.5,61.95,69.0,94.0,94.0,61.0
2012-10-17,86.5,62.25,68.55,87.85,90.0,61.5,70.5,92.5,91.2,62.0,69.0,93.0,93.0,61.0
2012-10-18,84.5,61.9,67.8,87.0,87.95,60.65,69.65,91.65,90.5,62.0,69.0,93.0,93.0,61.0
2012-10-19,84.0,62.1,67.1,83.95,87.95,60.65,69.65,91.65,90.5,62.0,69.0,93.0,93.0,61.0
2012-10-22,84.0,62.1,67.1,83.95,87.95,60.65,69.65,91.65,90.5,62.0,69.0,93.0,93.0,61.0
2012-10-23,82.6,62.0,67.1,83.95,86.6,60.65,70.0,91.65,90.5,62.0,69.0,93.0,93.0,61.0
2012-10-24,82.6,62.5,67.1,83.95,86.6,60.65,70.0,91.65,90.5,62.0,69.0,93.0,93.0,61.0
2012-10-25,82.6,62.75,66.5,83.95,86.6,60.65,70.0,91.65,90.5,62.0,69.0,93.0,93.0,61.0
2012-10-26,82.7,63.15,66.5,83.5,86.6,60.65,70.0,91.65,90.5,62.0,69.0,92.9,92.9,61.0
2012-10-29,82.7,63.15,66.25,83.1,86.6,60.65,70.0,91.65,90.5,62.0,69.0,92.9,92.9,59.85
2012-10-30,82.7,63.15,66.5,83.1,86.0,60.65,70.0,91.65,90.5,62.0,69.0,92.9,92.9,59.85
2012-10-31,82.7,63.15,66.5,83.1,86.0,60.65,70.0,91.5,90.5,62.0,69.0,92.9,92.9,59.85
2012-11-01,82.7,62.8,66.5,83.1,86.0,60.65,70.0,91.5,90.5,62.0,69.0,92.9,92.9,59.85
2012-11-02,82.7,61.5,66.5,83.1,86.0,60.65,70.0,88.1,90.0,62.0,69.0,92.9,92.9,59.85
2012-11-05,82.7,61.5,66.0,81.9,80.25,60.65,70.0,88.0,85.05,62.0,69.0,88.6,88.6,59.85
2012-11-06,82.7,61.5,66.1,82.1,82.0,60.25,70.0,86.0,85.05,62.0,69.0,88.6,88.6,59.85
2012-11-07,82.7,61.5,66.1,82.1,82.0,60.25,70.0,86.0,85.05,62.0,69.0,88.6,88.6,59.85
2012-11-08,82.7,61.5,66.1,82.1,82.0,60.25,68.0,86.0,85.05,62.0,69.0,88.6,88.6,59.85
2012-11-09,81.85,60.0,66.1,82.1,82.0,60.25,68.0,86.0,85.05,62.0,69.0,88.15,88.6,58.8
2012-11-12,81.85,60.0,66.1,82.1,82.0,59.05,68.0,85.05,85.05,61.4,69.0,87.65,88.15,59.2
2012-11-13,81.85,60.0,66.1,82.1,82.0,60.0,68.0,85.05,85.05,61.6,69.0,87.65,88.1,59.2
2012-11-14,81.85,60.0,66.1,82.1,82.0,60.0,68.0,85.05,85.05,61.6,69.0,87.65,88.1,59.2
2012-11-15,82.0,60.9,66.0,83.0,83.0,61.5,68.0,84.0,84.0,61.0,69.0,87.65,88.1,59.2
2012-11-16,82.0,60.9,66.0,83.0,83.0,61.5,68.0,84.0,84.0,61.0,69.0,87.65,88.1,60.0
2012-11-19,82.0,60.9,66.0,83.0,83.0,61.5,68.0,84.0,84.0,61.0,69.0,87.65,88.1,60.0
2012-11-20,79.25,60.9,66.0,83.0,80.65,61.5,68.0,84.0,84.0,61.0,69.0,87.65,88.1,60.0
2012-11-21,79.25,60.0,66.0,83.0,80.65,61.5,68.0,84.0,83.5,61.0,69.0,87.65,88.1,60.0
2012-11-22,79.25,60.0,66.0,83.0,80.65,61.5,68.0,85.15,83.5,61.0,69.0,87.65,88.1,60.0
2012-11-23,79.25,60.0,66.0,83.0,80.65,61.5,68.0,85.15,83.5,61.0,69.0,87.65,88.1,60.0
2012-11-26,80.5,61.5,66.0,84.4,82.4,61.7,69.35,85.15,85.1,61.85,69.0,88.15,88.65,60.0
2012-11-27,80.75,61.5,66.0,84.4,82.4,61.7,69.35,85.15,85.1,61.85,69.0,88.15,88.65,60.0
2012-11-28,80.0,61.5,66.0,84.4,82.4,61.7,69.35,85.15,85.1,61.85,69.0,88.15,88.65,60.0
2012-11-29,80.0,61.0,66.0,84.4,82.4,60.5,69.35,85.15,85.1,61.85,69.0,88.15,88.65,60.0
2012-11-30,80.0,59.0,66.0,84.4,82.4,60.5,69.35,85.15,85.1,61.85,69.0,88.15,88.65,60.0
2012-12-03,80.0,56.5,66.0,84.4,82.4,60.5,69.35,85.15,85.1,61.85,69.0,88.15,88.65,60.0
2012-12-04,80.0,56.5,66.0,84.4,82.4,60.5,69.35,85.15,85.1,61.85,69.0,88.15,88.65,60.0
2012-12-05,80.0,56.5,66.0,84.4,82.4,60.5,69.35,85.15,85.1,61.85,69.0,88.15,88.65,60.0
2012-12-06,80.0,58.1,67.3,84.4,82.4,60.5,69.35,85.15,85.1,61.85,69.0,88.15,88.65,60.0
2012-12-07,80.25,58.1,67.3,84.4,82.4,60.5,69.35,85.15,85.1,61.85,69.0,88.15,88.65,60.0
2012-12-10,80.5,58.1,67.3,84.4,82.4,60.5,69.35,85.15,85.1,61.85,69.0,88.15,88.65,60.0
2012-12-11,80.5,58.1,67.3,84.4,82.4,60.5,69.35,85.15,85.1,61.85,69.0,88.15,88.65,60.0
2012-12-12,80.5,58.1,67.3,84.4,82.4,60.5,69.35,85.15,85.1,61.85,69.0,88.15,88.65,60.0
2012-12-13,79.0,58.1,67.3,83.0,82.0,60.5,69.35,85.0,85.0,61.85,69.0,88.15,88.65,60.0
2012-12-14,78.0,58.5,67.3,82.45,82.0,60.5,69.35,84.5,84.0,61.85,69.0,88.15,88.65,60.0
2012-12-17,78.0,58.5,67.3,82.45,82.0,60.5,69.35,84.5,84.0,61.85,69.0,88.15,88.65,60.0
2012-12-18,78.0,58.5,67.3,82.45,82.0,60.5,69.35,84.5,84.0,61.85,69.0,88.15,88.65,60.0
2012-12-19,78.0,58.5,67.3,82.45,82.0,60.5,69.35,84.5,84.0,61.85,69.0,88.15,88.65,60.0
2012-12-20,75.5,58.5,67.3,82.45,82.0,60.5,69.35,84.5,84.0,61.85,69.0,88.15,88.65,60.0
2012-12-21,76.25,58.5,67.3,82.45,82.0,60.5,69.35,84.5,83.95,61.85,69.0,88.15,88.65,60.0
2012-12-24,76.25,58.5,67.3,82.45,82.0,60.5,69.35,84.5,83.95,61.85,69.0,88.15,88.65,60.0
2012-12-27,76.25,58.5,67.3,82.45,82.0,60.5,69.35,84.5,83.95,61.85,69.0,88.15,88.65,60.0
2012-12-28,76.25,58.5,67.3,82.45,82.0,60.5,69.35,84.5,83.95,61.85,69.0,88.15,88.65,60.0
